성별,생일,결혼 유무,종교 유무,직업 코드,소득,지역구,나이,직업,연령대,점수,신용
남성,1980,결혼,없슴,314,845.6,대전/충남,41,비서 및 사무 보조원,중년,7.7,126
남성,1950,이혼,있슴,314,24,대구/경북,71,비서 및 사무 보조원,노년,6.2,85
여성,1987,무응답,있슴,314,152,부산/경남/울산,34,비서 및 사무 보조원,중년,5.4,118
여성,1957,결혼,있슴,314,241.619016,부산/경남/울산,64,비서 및 사무 보조원,노년,6.6,109
여성,1962,이혼,없슴,314,142,부산/경남/울산,59,비서 및 사무 보조원,중년,5.3,81
여성,1963,이혼,있슴,314,221,부산/경남/울산,58,비서 및 사무 보조원,중년,5.6,111
여성,1951,결혼,있슴,314,241.619016,대구/경북,70,비서 및 사무 보조원,노년,5.9,99
남성,1988,무응답,없슴,314,150,부산/경남/울산,33,비서 및 사무 보조원,중년,7.8,103
여성,1983,결혼,없슴,314,147,광주/전남/전북/제주도,38,비서 및 사무 보조원,중년,6.7,98
여성,1973,이혼,없슴,314,146,부산/경남/울산,48,비서 및 사무 보조원,중년,7.4,76
여성,1974,결혼,없슴,314,70,수도권,47,비서 및 사무 보조원,중년,6.2,57
여성,1995,무응답,있슴,314,64,대구/경북,26,비서 및 사무 보조원,청년,5.4,94
여성,1966,무응답,없슴,314,170.8,수도권,55,비서 및 사무 보조원,중년,6.7,118
남성,1961,무응답,없슴,314,110,대전/충남,60,비서 및 사무 보조원,노년,5.3,102
여성,1992,무응답,있슴,314,302.5,대전/충남,29,비서 및 사무 보조원,청년,5.9,127
여성,1962,결혼,없슴,941,120,서울,59,청소원 및 환경 미화원,중년,7,104
여성,1937,이혼,있슴,941,20,서울,84,청소원 및 환경 미화원,노년,4.8,72
남성,1960,결혼,있슴,941,234.2,서울,61,청소원 및 환경 미화원,노년,7.3,120
여성,1943,무응답,있슴,941,57,서울,78,청소원 및 환경 미화원,노년,3.8,90
여성,1943,무응답,있슴,941,73,서울,78,청소원 및 환경 미화원,노년,8.5,101
남성,1938,이혼,있슴,941,241.619016,서울,83,청소원 및 환경 미화원,노년,6.8,89
남성,1957,무응답,없슴,941,52.8,서울,64,청소원 및 환경 미화원,노년,5.3,122
남성,1976,결혼,있슴,941,241.619016,서울,45,청소원 및 환경 미화원,중년,7.3,116
여성,1950,결혼,있슴,941,30,서울,71,청소원 및 환경 미화원,노년,6.6,88
여성,1953,결혼,있슴,941,96,서울,68,청소원 및 환경 미화원,노년,6.2,86
여성,1944,이혼,있슴,941,17,서울,77,청소원 및 환경 미화원,노년,5.2,97
여성,1949,무응답,있슴,941,67,서울,72,청소원 및 환경 미화원,노년,6.2,78
여성,1943,이혼,없슴,941,76.1,서울,78,청소원 및 환경 미화원,노년,6.2,132
남성,1942,이혼,있슴,941,241.619016,서울,79,청소원 및 환경 미화원,노년,6.6,94
남성,1954,결혼,없슴,941,185,수도권,67,청소원 및 환경 미화원,노년,6.4,96
여성,1960,결혼,있슴,941,30.8,수도권,61,청소원 및 환경 미화원,노년,6.2,56
남성,1939,결혼,없슴,941,93.1,서울,82,청소원 및 환경 미화원,노년,5.1,114
여성,1947,결혼,없슴,941,93.1,서울,74,청소원 및 환경 미화원,노년,6.6,103
여성,1952,결혼,없슴,941,119,서울,69,청소원 및 환경 미화원,노년,6.1,130
남성,1941,결혼,있슴,941,20,서울,80,청소원 및 환경 미화원,노년,6.1,111
여성,1943,결혼,없슴,941,83,서울,78,청소원 및 환경 미화원,노년,6.6,107
여성,1958,결혼,있슴,941,100.7,서울,63,청소원 및 환경 미화원,노년,5.9,116
여성,1958,결혼,있슴,941,110,서울,63,청소원 및 환경 미화원,노년,6.3,78
여성,1947,무응답,있슴,941,75,서울,74,청소원 및 환경 미화원,노년,7.1,109
여성,1942,무응답,있슴,941,86.6,서울,79,청소원 및 환경 미화원,노년,5,139
남성,1947,이혼,없슴,941,120,서울,74,청소원 및 환경 미화원,노년,5.6,98
여성,1947,결혼,있슴,941,98,서울,74,청소원 및 환경 미화원,노년,7.4,91
남성,1939,결혼,있슴,941,241.619016,광주/전남/전북/제주도,82,청소원 및 환경 미화원,노년,4.5,113
여성,1957,결혼,있슴,941,102,서울,64,청소원 및 환경 미화원,노년,6.2,133
여성,1961,이혼,없슴,941,170,서울,60,청소원 및 환경 미화원,노년,5,57
남성,1938,무응답,있슴,941,10,서울,83,청소원 및 환경 미화원,노년,6.5,113
여성,1958,무응답,있슴,941,129.8,서울,63,청소원 및 환경 미화원,노년,5.1,101
여성,1985,무응답,있슴,941,30,서울,36,청소원 및 환경 미화원,중년,6.5,97
여성,1959,이혼,있슴,941,92.5,서울,62,청소원 및 환경 미화원,노년,6.2,85
여성,1950,무응답,있슴,941,40,서울,71,청소원 및 환경 미화원,노년,6.3,88
남성,1940,결혼,없슴,941,25,서울,81,청소원 및 환경 미화원,노년,3.8,105
여성,1942,결혼,있슴,941,99,서울,79,청소원 및 환경 미화원,노년,5.2,118
남성,1943,결혼,있슴,941,94,서울,78,청소원 및 환경 미화원,노년,6,100
여성,1943,무응답,없슴,941,20,서울,78,청소원 및 환경 미화원,노년,6.2,70
남성,1935,무응답,있슴,941,6,서울,86,청소원 및 환경 미화원,노년,5.7,95
여성,1950,이혼,있슴,941,92,부산/경남/울산,71,청소원 및 환경 미화원,노년,6.7,82
여성,1965,이혼,없슴,941,105,부산/경남/울산,56,청소원 및 환경 미화원,중년,6.8,95
여성,1950,결혼,있슴,941,30,부산/경남/울산,71,청소원 및 환경 미화원,노년,6,71
여성,1953,결혼,있슴,941,80,강원/충북,68,청소원 및 환경 미화원,노년,7.3,60
여성,1944,무응답,있슴,941,20,부산/경남/울산,77,청소원 및 환경 미화원,노년,5.5,105
여성,1959,무응답,있슴,941,60,부산/경남/울산,62,청소원 및 환경 미화원,노년,6.7,67
남성,1950,결혼,있슴,941,103,부산/경남/울산,71,청소원 및 환경 미화원,노년,4.8,115
남성,1964,결혼,있슴,941,35,부산/경남/울산,57,청소원 및 환경 미화원,중년,5.7,98
여성,1963,결혼,있슴,941,60,부산/경남/울산,58,청소원 및 환경 미화원,중년,5.1,145
여성,1944,무응답,있슴,941,75,부산/경남/울산,77,청소원 및 환경 미화원,노년,6,63
남성,1953,결혼,없슴,941,138,부산/경남/울산,68,청소원 및 환경 미화원,노년,4.2,91
여성,1955,무응답,있슴,941,144.5,부산/경남/울산,66,청소원 및 환경 미화원,노년,7.4,113
여성,1937,무응답,있슴,941,20,부산/경남/울산,84,청소원 및 환경 미화원,노년,4.6,117
남성,1951,결혼,없슴,941,126,부산/경남/울산,70,청소원 및 환경 미화원,노년,6.9,97
여성,1956,결혼,없슴,941,110,부산/경남/울산,65,청소원 및 환경 미화원,노년,8.6,106
여성,1949,결혼,없슴,941,241.619016,부산/경남/울산,72,청소원 및 환경 미화원,노년,6.9,104
여성,1936,무응답,없슴,941,241.619016,대구/경북,85,청소원 및 환경 미화원,노년,8,93
여성,1968,무응답,있슴,941,153.5,대구/경북,53,청소원 및 환경 미화원,중년,6.4,112
남성,1945,결혼,있슴,941,154.4,대구/경북,76,청소원 및 환경 미화원,노년,6.3,96
여성,1943,결혼,있슴,941,20,대구/경북,78,청소원 및 환경 미화원,노년,8.4,100
남성,1952,결혼,있슴,941,165.8,대구/경북,69,청소원 및 환경 미화원,노년,7.1,101
남성,1932,결혼,있슴,941,25,대구/경북,89,청소원 및 환경 미화원,노년,6.8,90
여성,1938,결혼,있슴,941,20,대구/경북,83,청소원 및 환경 미화원,노년,7.5,57
남성,1969,결혼,없슴,941,265.8,대구/경북,52,청소원 및 환경 미화원,중년,5.7,100
여성,1962,결혼,없슴,941,80,대구/경북,59,청소원 및 환경 미화원,중년,7.2,68
남성,1960,결혼,없슴,941,150,대구/경북,61,청소원 및 환경 미화원,노년,6.8,124
남성,1955,무응답,없슴,941,65,대구/경북,66,청소원 및 환경 미화원,노년,5.4,125
남성,1945,결혼,있슴,941,20,대구/경북,76,청소원 및 환경 미화원,노년,7.2,76
남성,1948,결혼,있슴,941,90.7,대구/경북,73,청소원 및 환경 미화원,노년,7.3,110
여성,1962,결혼,없슴,941,98,대구/경북,59,청소원 및 환경 미화원,중년,5.2,59
여성,1931,무응답,있슴,941,20,대구/경북,90,청소원 및 환경 미화원,노년,5.5,91
여성,1968,결혼,없슴,941,153,대구/경북,53,청소원 및 환경 미화원,중년,7.7,117
여성,1946,무응답,없슴,941,20,대구/경북,75,청소원 및 환경 미화원,노년,7.1,43
남성,1943,결혼,없슴,941,85,수도권,78,청소원 및 환경 미화원,노년,5.3,102
여성,1941,무응답,있슴,941,91,수도권,80,청소원 및 환경 미화원,노년,5.6,69
여성,1947,결혼,있슴,941,80,수도권,74,청소원 및 환경 미화원,노년,5.7,103
남성,1939,무응답,없슴,941,50,수도권,82,청소원 및 환경 미화원,노년,7.1,108
남성,1957,결혼,있슴,941,436.8,수도권,64,청소원 및 환경 미화원,노년,7.5,89
여성,1943,결혼,있슴,941,20,수도권,78,청소원 및 환경 미화원,노년,7.6,64
여성,1948,결혼,있슴,941,128,수도권,73,청소원 및 환경 미화원,노년,5.5,89
남성,1955,결혼,없슴,941,189.2,수도권,66,청소원 및 환경 미화원,노년,5.1,101
여성,1959,이혼,있슴,941,87,수도권,62,청소원 및 환경 미화원,노년,6.3,124
남성,1960,결혼,없슴,941,241.619016,수도권,61,청소원 및 환경 미화원,노년,4.9,90
여성,1968,결혼,있슴,941,241.619016,수도권,53,청소원 및 환경 미화원,중년,6.5,106
여성,1935,무응답,있슴,941,20,수도권,86,청소원 및 환경 미화원,노년,5.6,68
여성,1938,결혼,없슴,941,20,수도권,83,청소원 및 환경 미화원,노년,5.3,120
여성,1947,결혼,있슴,941,102.8,광주/전남/전북/제주도,74,청소원 및 환경 미화원,노년,6.5,88
여성,1940,결혼,없슴,941,20,광주/전남/전북/제주도,81,청소원 및 환경 미화원,노년,6.8,118
여성,1960,이혼,있슴,941,144.5,광주/전남/전북/제주도,61,청소원 및 환경 미화원,노년,6.5,89
남성,1945,결혼,없슴,941,241.619016,광주/전남/전북/제주도,76,청소원 및 환경 미화원,노년,6,94
남성,1987,무응답,없슴,941,40,광주/전남/전북/제주도,34,청소원 및 환경 미화원,중년,8.4,101
남성,1956,결혼,있슴,941,96.6,광주/전남/전북/제주도,65,청소원 및 환경 미화원,노년,6,79
여성,1958,결혼,있슴,941,105,광주/전남/전북/제주도,63,청소원 및 환경 미화원,노년,7.6,96
여성,1973,결혼,없슴,941,241.619016,광주/전남/전북/제주도,48,청소원 및 환경 미화원,중년,5.6,95
여성,1958,결혼,있슴,941,140,서울,63,청소원 및 환경 미화원,노년,6.9,138
여성,1954,결혼,있슴,941,70,광주/전남/전북/제주도,67,청소원 및 환경 미화원,노년,6.4,116
여성,1953,결혼,있슴,941,120,광주/전남/전북/제주도,68,청소원 및 환경 미화원,노년,5.1,84
남성,1970,이혼,없슴,941,180.2,광주/전남/전북/제주도,51,청소원 및 환경 미화원,중년,7,118
여성,1961,결혼,없슴,941,94.8,광주/전남/전북/제주도,60,청소원 및 환경 미화원,노년,5.7,100
여성,1938,무응답,없슴,941,241.619016,광주/전남/전북/제주도,83,청소원 및 환경 미화원,노년,6.8,112
남성,1952,이혼,있슴,941,0.46,광주/전남/전북/제주도,69,청소원 및 환경 미화원,노년,6.7,71
여성,1935,무응답,있슴,941,20,광주/전남/전북/제주도,86,청소원 및 환경 미화원,노년,6.2,127
여성,1947,결혼,있슴,941,106.6,광주/전남/전북/제주도,74,청소원 및 환경 미화원,노년,7.2,65
여성,1958,결혼,있슴,941,130,대전/충남,63,청소원 및 환경 미화원,노년,6.2,106
여성,1943,무응답,있슴,941,91,수도권,78,청소원 및 환경 미화원,노년,5.6,45
여성,1942,결혼,있슴,941,40,대전/충남,79,청소원 및 환경 미화원,노년,4.4,121
남성,1949,결혼,없슴,941,160,대전/충남,72,청소원 및 환경 미화원,노년,7.5,118
여성,1958,무응답,없슴,941,123,부산/경남/울산,63,청소원 및 환경 미화원,노년,7.1,97
여성,1941,무응답,없슴,941,15,부산/경남/울산,80,청소원 및 환경 미화원,노년,6.4,72
여성,1957,무응답,없슴,941,80,부산/경남/울산,64,청소원 및 환경 미화원,노년,7.1,75
여성,1935,무응답,있슴,941,20,부산/경남/울산,86,청소원 및 환경 미화원,노년,5.9,82
남성,1974,결혼,있슴,941,210.4,부산/경남/울산,47,청소원 및 환경 미화원,중년,6.9,113
여성,1956,결혼,있슴,941,103,부산/경남/울산,65,청소원 및 환경 미화원,노년,7.5,120
여성,1949,무응답,없슴,941,80,수도권,72,청소원 및 환경 미화원,노년,6.3,75
남성,1945,결혼,없슴,941,143.4,수도권,76,청소원 및 환경 미화원,노년,6.4,113
여성,1965,결혼,없슴,941,32,수도권,56,청소원 및 환경 미화원,중년,5.9,118
여성,1960,결혼,있슴,941,119,수도권,61,청소원 및 환경 미화원,노년,6.8,114
여성,1948,이혼,있슴,941,129.5,수도권,73,청소원 및 환경 미화원,노년,6.3,90
남성,1939,결혼,있슴,941,42,수도권,82,청소원 및 환경 미화원,노년,3.6,136
여성,1955,결혼,없슴,941,110.9,수도권,66,청소원 및 환경 미화원,노년,5.3,87
여성,1965,결혼,없슴,941,154,수도권,56,청소원 및 환경 미화원,중년,5.9,92
여성,1953,무응답,있슴,941,92.5,수도권,68,청소원 및 환경 미화원,노년,6.9,87
여성,1944,무응답,있슴,941,20,수도권,77,청소원 및 환경 미화원,노년,6.9,96
여성,1955,결혼,있슴,941,130,수도권,66,청소원 및 환경 미화원,노년,6.1,97
여성,1953,결혼,있슴,941,110,수도권,68,청소원 및 환경 미화원,노년,5.7,110
남성,1969,결혼,없슴,941,241.619016,수도권,52,청소원 및 환경 미화원,중년,8.5,109
여성,1975,결혼,없슴,941,241.619016,수도권,46,청소원 및 환경 미화원,중년,6.3,136
남성,1963,결혼,없슴,941,324.6,수도권,58,청소원 및 환경 미화원,중년,7.3,87
여성,1942,무응답,있슴,941,70.2,수도권,79,청소원 및 환경 미화원,노년,6.3,77
남성,1959,결혼,없슴,941,202,수도권,62,청소원 및 환경 미화원,노년,7.2,124
여성,1955,결혼,있슴,941,200,대구/경북,66,청소원 및 환경 미화원,노년,7.3,104
남성,1961,무응답,없슴,941,256.6,수도권,60,청소원 및 환경 미화원,노년,6.3,108
여성,1937,무응답,없슴,941,20,수도권,84,청소원 및 환경 미화원,노년,8.1,113
남성,1960,결혼,있슴,941,241.619016,광주/전남/전북/제주도,61,청소원 및 환경 미화원,노년,6.9,104
남성,1941,결혼,없슴,941,20,수도권,80,청소원 및 환경 미화원,노년,6.3,115
여성,1943,결혼,없슴,941,20,수도권,78,청소원 및 환경 미화원,노년,7.3,93
여성,1959,결혼,없슴,941,90,수도권,62,청소원 및 환경 미화원,노년,6.1,111
남성,1964,결혼,없슴,941,150,수도권,57,청소원 및 환경 미화원,중년,6.9,109
여성,1941,무응답,있슴,941,81.2,수도권,80,청소원 및 환경 미화원,노년,7.2,124
여성,1952,결혼,없슴,941,137,수도권,69,청소원 및 환경 미화원,노년,6.4,100
여성,1964,결혼,있슴,941,60.7,수도권,57,청소원 및 환경 미화원,중년,6.4,104
여성,1949,결혼,없슴,941,58.7,수도권,72,청소원 및 환경 미화원,노년,8.3,95
여성,1964,결혼,없슴,941,84.5,수도권,57,청소원 및 환경 미화원,중년,7.2,100
여성,1960,결혼,있슴,941,114,수도권,61,청소원 및 환경 미화원,노년,6.8,93
여성,1944,무응답,없슴,941,25,수도권,77,청소원 및 환경 미화원,노년,6.5,93
여성,1943,무응답,있슴,941,87,수도권,78,청소원 및 환경 미화원,노년,7.8,109
남성,1944,결혼,없슴,941,40.8,수도권,77,청소원 및 환경 미화원,노년,7.6,116
여성,1959,결혼,있슴,941,150,수도권,62,청소원 및 환경 미화원,노년,7.2,74
여성,1974,결혼,없슴,941,48,대전/충남,47,청소원 및 환경 미화원,중년,6.7,84
여성,1952,결혼,없슴,941,120,수도권,69,청소원 및 환경 미화원,노년,6.8,100
여성,1937,결혼,없슴,941,20,서울,84,청소원 및 환경 미화원,노년,6.3,70
남성,1959,이혼,없슴,941,364.8,수도권,62,청소원 및 환경 미화원,노년,6.2,93
여성,1951,무응답,없슴,941,110,수도권,70,청소원 및 환경 미화원,노년,6.2,97
